,ASIN,Brand,Category,SalesRank,BrandURL
181,B08FVZH9L1,LiLash,"Beauty & Personal Care,Makeup,Eyes,Mascara",155725,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ALiLash
147,B08DSGQCV7,L'Occitane,"Beauty & Personal Care,Skin Care,Face,Treatments & Masks,Serums",156369,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AL'Occitane
104,B07Q5QM81X,MINT,"Beauty & Personal Care,Hair Care,Styling Tools & Appliances,Hair Dryers & Accessories",157519,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AMINT
127,B00N54K6NO,M%C3%A1rc Jacobs,"Beauty & Personal Care,Fragrance,Women's,Eau de Parfum",160084,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AM%C3%A1rc+Jacobs
122,B07G2HGWMR,PCA SKIN,"Beauty & Personal Care,Skin Care,Face,Treatments & Masks,Serums",160704,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3APCA+SKIN
177,B07RSF4225,West Ivory,"Beauty & Personal Care,Tools & Accessories,Salon & Spa Equipment,Towel Warmers",162169,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AWest+Ivory
193,B007L3NY8E,Belloccio,"Beauty & Personal Care,Skin Care,Sunscreens & Tanning Products,Self-Tanners",168884,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ABelloccio
134,B000F4BOOC,Procerin,"Beauty & Personal Care,Hair Care,Hair Loss Products,Hair Regrowth Treatments",170219,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AProcerin
27,B00DST3M78,LANCOME,"Beauty & Personal Care,Skin Care,Face,Treatments & Masks,Serums",174026,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ALANCOME
78,B081YPPP1W,BEAUTME,"Beauty & Personal Care,Tools & Accessories,Mirrors,Makeup Mirrors",174838,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ABEAUTME
60,B08QYQN1LJ,WAYKING,"Beauty & Personal Care,Tools & Accessories,Mirrors,Makeup Mirrors",175126,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AWAYKING
29,B003K5CG7W,AESOP,"Beauty & Personal Care,Skin Care,Face,Treatments & Masks,Serums",175605,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AAESOP
86,B00L9M27I6,MEG 21,"Beauty & Personal Care,Skin Care,Face,Creams & Moisturizers,Face Moisturizers",176181,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AMEG+21
199,B01BLNYUFK,Shiseido,"Beauty & Personal Care,Skin Care,Face,Creams & Moisturizers,Face Moisturizers",176318,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AShiseido
140,B0912GMCLM,Caliber,"Beauty & Personal Care,Hair Care,Hair Cutting Tools,Hair Clippers & Accessories",179462,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ACaliber
136,B07KWYYP4Z,Sutra Beauty,"Beauty & Personal Care,Hair Care,Styling Tools & Appliances,Irons,Straighteners",185836,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ASutra+Beauty
95,B08ZHMSGHS,zigzag hair,"Beauty & Personal Care,Hair Care,Extensions, Wigs & Accessories,Hair Extensions",186880,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3Azigzag+hair
185,B0057VPY1M,H2PRO,"Beauty & Personal Care,Hair Care,Styling Tools & Appliances,Irons,Straighteners",194127,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AH2PRO
62,B00ZUWREPW,Liquid Gold,"Beauty & Personal Care,Skin Care,Body,Moisturizers,Oils",196268,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ALiquid+Gold
219,B07SZRH5XC,Michael Malul,"Beauty & Personal Care,Fragrance",197203,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AMichael+Malul
37,B07SGWHYGT,JOSUA,"Beauty & Personal Care,Hair Care,Extensions, Wigs & Accessories,Hair Extensions",198249,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AJOSUA
201,B08R7H54Y5,Mossyne,"Beauty & Personal Care,Hair Care,Extensions, Wigs & Accessories,Wigs",205353,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AMossyne
22,B07JYPFTNF,HydroPeptide,"Beauty & Personal Care,Skin Care,Face,Cleansers",207283,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AHydroPeptide
6,B00LHR2QHU,PAO,"Beauty & Personal Care,Skin Care,Face",210398,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3APAO
34,B08B5YN5DN,Wlily,"Beauty & Personal Care,Hair Care,Extensions, Wigs & Accessories,Hair Extensions",214236,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AWlily
206,B08DZ8TS2T,Supersmile,"Beauty & Personal Care,Oral Care,Teeth Whitening,Whitening Kits",217370,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ASupersmile
94,B00TU4D66C,Noxzema,"Beauty & Personal Care,Shave & Hair Removal,Men's,Shaving Creams, Lotions & Gels,Shaving Creams",219342,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ANoxzema
26,B083BLD6M9,AHC,"Beauty & Personal Care,Skin Care,Face,Creams & Moisturizers,Face Moisturizers",219549,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AAHC
152,B00VNBUV36,Bobbi Brown,"Beauty & Personal Care,Makeup,Face,Foundation",225369,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ABobbi+Brown
17,B08H7YGC9H,SUQQU,"Beauty & Personal Care,Makeup,Face,Foundation",229344,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ASUQQU
92,B07PSKH8WP,Tom Ford,"Beauty & Personal Care,Skin Care,Lip Care,Balms & Moisturizers",233437,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ATom+Ford
200,B091D6DDBG,Pearlbar,"Beauty & Personal Care,Oral Care,Toothbrushes & Accessories,Powered Toothbrushes & Accessories,Powered Toothbrushes,Sonic",238635,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3APearlbar
74,B07YZ9FKH2,Colorescience,"Beauty & Personal Care,Skin Care,Eyes,Masks",239719,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AColorescience
44,B00LOVV2M4,Dr Adorable,"Beauty & Personal Care,Skin Care,Body,Moisturizers,Oils",242030,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ADr+Adorable
291,B01GM8WPHE,Hanna Isul,"Beauty & Personal Care,Skin Care",247727,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AHanna+Isul
295,B073HKV156,Agent Nateur,"Beauty & Personal Care,Skin Care,Face,Creams & Moisturizers,Face Oil",249049,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AAgent+Nateur
184,B00CGOUL2A,Prada,"Beauty & Personal Care,Fragrance,Women's,Eau de Toilette",252640,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3APrada
148,B00U8J8CZS,Bond No. 9,"Beauty & Personal Care,Fragrance,Men's,Cologne",259552,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ABond+No.+9
228,B08R2JLNGK,Yueruina,"Beauty & Personal Care,Hair Care,Extensions, Wigs & Accessories,Wigs",261952,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AYueruina
24,B08KYQ8XZL,iS CLINICAL,"Beauty & Personal Care,Skin Care,Body,Moisturizers,Lotions",270835,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AiS+CLINICAL
314,B08PVT8PJN,Beauart,"Beauty & Personal Care,Hair Care,Extensions, Wigs & Accessories,Wigs",279072,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ABeauart
84,B01N1ZU5RY,RODAN+ FIELDS,"Beauty & Personal Care,Skin Care,Face,Treatments & Masks,Serums",281873,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ARODAN++FIELDS
1,B086XH45JB,HAIR CLUB,"Beauty & Personal Care,Hair Care,Hair Regrowth Devices",283388,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AHAIR+CLUB
54,B074HHQSK1,Dr. Barbara Sturm,"Beauty & Personal Care,Skin Care,Face,Treatments & Masks",287552,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ADr.+Barbara+Sturm
213,B079CYFM8Z,Oligo,"Beauty & Personal Care,Hair Care,Shampoo & Conditioner,Shampoo & Conditioner Sets",288966,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AOligo
239,B00BFD1JRY,Tion,"Beauty & Personal Care,Hair Care,Styling Tools & Appliances,Irons",290902,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ATion
321,B081BB3ZFL,Lumin,"Beauty & Personal Care,Skin Care,Face,Sets & Kits",294712,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ALumin
91,B08G8WMSW5,LEO PRINZ,"Beauty & Personal Care,Hair Care,Styling Tools & Appliances,Hair Brushes",299736,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ALEO+PRINZ
138,B08D6GLXZD,hotbanana,"Beauty & Personal Care,Hair Care,Extensions, Wigs & Accessories,Hair Extensions",313303,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3Ahotbanana
39,B07XTHDXJR,Makeup mirror,"Beauty & Personal Care,Tools & Accessories,Mirrors,Makeup Mirrors",317865,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AMakeup+mirror
47,B01HSANTFC,Yves Saint Laurent,"Beauty & Personal Care,Fragrance,Men's,Eau de Toilette",317905,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AYves+Saint+Laurent
329,B079LDFYRZ,Paco Rabanne,"Beauty & Personal Care,Fragrance,Men's,Eau de Toilette",326223,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3APaco+Rabanne
216,B08V4LBBDB,AugMar hair,"Beauty & Personal Care,Hair Care,Extensions, Wigs & Accessories,Wigs",331188,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AAugMar+hair
218,B01N6JHTX3,M MÜHLE,"Beauty & Personal Care,Shave & Hair Removal,Men's,Shaving Accessories,Shaving Brushes",332990,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AM+MÜHLE
142,B07XD5CQK2,amika,"Beauty & Personal Care,Hair Care,Styling Tools & Appliances,Irons,Straighteners",341652,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3Aamika
16,B002DO32RE,CARTHUSIA,"Beauty & Personal Care,Fragrance,Women's,Eau de Parfum",341908,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ACARTHUSIA
297,B08DYFZP6X,GAMMA+,"Beauty & Personal Care,Hair Care,Styling Tools & Appliances,Irons,Straighteners",342558,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AGAMMA+
156,B074WH9Y9V,Salerm,"Beauty & Personal Care,Hair Care,Shampoo & Conditioner,Shampoo & Conditioner Sets",346897,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ASalerm
244,B01HILJCF2,Lasio,"Beauty & Personal Care,Hair Care,Shampoo & Conditioner,Shampoo & Conditioner Sets",364573,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ALasio
28,B085ZLN91K,Tikusan,"Beauty & Personal Care,Shave & Hair Removal,Men's,Electric Shavers,Foil Shavers",369739,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ATikusan
301,B073XVXCF3,Martino,"Beauty & Personal Care,Hair Care,Styling Tools & Appliances,Irons,Curling Wands",373930,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AMartino
19,B00QQVVXDA,Lang,"Beauty & Personal Care,Oral Care,Oral Pain Relief,Emergency Dental Care",407119,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ALang
221,B0754XNDNF,KINUJO,"Beauty & Personal Care,Hair Care,Styling Tools & Appliances,Irons,Straighteners",413237,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AKINUJO
309,B08RYD8KL3,VOGOUS,"Beauty & Personal Care,Tools & Accessories",420818,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AVOGOUS
312,B01DSY86YG,Dermatologic Cosmetic Laboratories,"Beauty & Personal Care,Skin Care,Face,Creams & Moisturizers,Night Creams",453995,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ADermatologic+Cosmetic+Laboratories
203,B08CV4B53J,Beoncall,"Beauty & Personal Care,Personal Care,Piercing & Tattoo Supplies,Tattoo Supplies,Tattoo Kits",468989,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ABeoncall
246,B00EARERGM,Relumins,"Beauty & Personal Care,Skin Care",560525,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ARelumins
238,B01F7VRZPO,Rene of Paris & Christy's Wigs,"Beauty & Personal Care,Hair Care,Extensions, Wigs & Accessories,Wigs",606592,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ARene+of+Paris+&+Christy's+Wigs
232,B08B423KRR,Onomie,"Beauty & Personal Care,Skin Care,Face,Treatments & Masks,Serums",2219478,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AOnomie
